Ticket ID,Priority,Status,Subject,Description,Address,Raised At,Closed At,order_id
2P1639,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Jaipur,2026-02-03 03:17:34.160042+00:00,2026-02-03 05:17:34.160042+00:00,ORD742234
3P1640,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2025-12-21 19:22:34.160042+00:00,2025-12-21 20:22:34.160042+00:00,ORD737352
3P1641,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Ahmedabad,2025-12-09 14:51:34.160042+00:00,,ORD507943
3P1642,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Jaipur,2026-01-22 08:37:34.160042+00:00,,ORD494397
3P1643,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-02-02 19:56:34.160042+00:00,2026-02-03 03:56:34.160042+00:00,ORD529302
3P1644,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-01-04 05:07:34.160042+00:00,,ORD551399
3P1645,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Mumbai,2025-12-23 09:54:34.160042+00:00,2025-12-26 09:54:34.160042+00:00,ORD504348
3P1646,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-02-07 20:18:34.160042+00:00,2026-02-07 21:18:34.160042+00:00,ORD568710
3P1647,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-01-23 06:58:34.160042+00:00,,ORD517770
2P1648,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Pune,2025-12-13 11:57:34.160042+00:00,2025-12-13 13:57:34.160042+00:00,ORD950657
3P1649,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Chennai,2026-01-12 18:23:34.160042+00:00,,ORD891215
2P1650,P2,CLOSED,Refund not credited within 1 business day,Prime member eligible for instant refund — amount deducted but not credited back after 36 hours.,Delhi,2025-12-12 08:00:34.160042+00:00,2025-12-12 09:00:34.160042+00:00,ORD363596
3P1651,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Indore,2026-01-24 16:28:34.160042+00:00,2026-01-24 16:58:34.160042+00:00,ORD372795
2P1652,P2,OPEN,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Hyderabad,2026-01-02 12:50:34.160042+00:00,,ORD702973
1P1653,P1,CLOSED,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Bhopal,2025-12-23 19:47:34.160042+00:00,2025-12-23 20:47:34.160042+00:00,ORD300689
3P1654,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-12-04 21:24:34.160042+00:00,2025-12-04 23:24:34.160042+00:00,ORD173491
2P1655,P2,CLOSED,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Surat,2026-01-15 06:22:34.160042+00:00,2026-01-15 07:22:34.160042+00:00,ORD257523
2P1656,P2,OPEN,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Mumbai,2025-12-22 19:56:34.160042+00:00,,ORD814480
2P1657,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Surat,2026-01-26 12:27:34.160042+00:00,2026-01-26 14:27:34.160042+00:00,ORD254279
3P1658,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-01-06 06:23:34.160042+00:00,2026-01-06 14:23:34.160042+00:00,ORD751940
3P1659,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Pune,2026-01-18 15:25:34.160042+00:00,2026-01-18 15:55:34.160042+00:00,ORD402812
3P1660,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Bhopal,2026-01-09 17:41:34.160042+00:00,2026-01-11 17:41:34.160042+00:00,ORD467185
3P1661,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Bhopal,2026-01-08 15:50:34.160042+00:00,,ORD313680
2P1662,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Chandigarh,2026-01-13 03:04:34.160042+00:00,2026-01-13 07:04:34.160042+00:00,ORD766968
3P1663,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Bangalore,2026-01-27 03:16:34.160042+00:00,,ORD950300
3P1664,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Patna,2025-12-29 09:56:34.160042+00:00,2025-12-29 10:56:34.160042+00:00,ORD785596
3P1665,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Pune,2026-02-13 18:59:34.160042+00:00,,ORD474508
1P1666,P1,OPEN,Critical supply chain failure,Entire lot of high-demand SKU XXXX-5678 has not reached the central warehouse. Expected arrival was 3 days ago. Impacts multiple cities.,Hyderabad,2025-12-31 18:31:34.160042+00:00,,ORD577470
3P1667,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2025-12-18 21:54:34.160042+00:00,2025-12-18 22:24:34.160042+00:00,ORD977316
3P1668,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-01-20 08:21:34.160042+00:00,2026-01-20 10:21:34.160042+00:00,ORD807717
2P1669,P2,CLOSED,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Hyderabad,2026-01-02 10:53:34.160042+00:00,2026-01-02 14:53:34.160042+00:00,ORD781885
3P1670,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-02-12 14:58:34.160042+00:00,2026-02-12 16:58:34.160042+00:00,ORD510369
3P1671,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2025-11-27 05:35:34.160042+00:00,2025-11-28 05:35:34.160042+00:00,ORD440652
3P1672,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Patna,2026-01-28 23:09:34.160042+00:00,2026-01-29 00:09:34.160042+00:00,ORD120621
3P1673,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Hyderabad,2026-01-09 08:34:34.160042+00:00,,ORD944169
3P1674,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2026-01-08 19:18:34.160042+00:00,,ORD336355
3P1675,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Chennai,2025-12-20 15:11:34.160042+00:00,,ORD107580
3P1676,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Lucknow,2026-02-12 18:49:34.160042+00:00,2026-02-12 19:49:34.160042+00:00,ORD430890
3P1677,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Mumbai,2025-12-31 00:14:34.160042+00:00,2026-01-02 00:14:34.160042+00:00,ORD861835
3P1678,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-01-01 22:19:34.160042+00:00,2026-01-01 22:49:34.160042+00:00,ORD870330
3P1679,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Surat,2026-01-24 07:34:34.160042+00:00,,ORD565335
3P1680,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Bangalore,2025-12-17 00:10:34.160042+00:00,2025-12-18 00:10:34.160042+00:00,ORD327688
3P1681,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-11-25 06:52:34.160042+00:00,2025-11-25 14:52:34.160042+00:00,ORD722563
3P1682,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Chennai,2025-12-31 19:39:34.160042+00:00,2025-12-31 23:39:34.160042+00:00,ORD384519
3P1683,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Surat,2026-01-07 08:56:34.160042+00:00,2026-01-07 16:56:34.160042+00:00,ORD460505
3P1684,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-01-25 02:21:34.160042+00:00,2026-01-25 03:21:34.160042+00:00,ORD456451
3P1685,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Chandigarh,2025-12-15 00:22:34.160042+00:00,2025-12-15 08:22:34.160042+00:00,ORD388090
3P1686,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-01-01 17:24:34.160042+00:00,2026-01-01 18:24:34.160042+00:00,ORD870486
3P1687,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-02-04 09:35:34.160042+00:00,,ORD996998
3P1688,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Bhopal,2026-01-29 06:52:34.160042+00:00,2026-01-29 14:52:34.160042+00:00,ORD486174
3P1689,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Ahmedabad,2025-12-28 00:03:34.160042+00:00,,ORD881539
3P1690,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-01-04 10:06:34.160042+00:00,,ORD852925
3P1691,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Ahmedabad,2025-11-23 15:39:34.160042+00:00,2025-11-25 15:39:34.160042+00:00,ORD277698
3P1692,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Delhi,2026-01-14 15:21:34.160042+00:00,2026-01-14 17:21:34.160042+00:00,ORD197660
3P1693,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-01-02 13:18:34.160042+00:00,2026-01-02 14:18:34.160042+00:00,ORD910549
1P1694,P1,CLOSED,Bulk shipment stuck at customs,"Container with 12,000 units delayed at Nhava Sheva port due to documentation mismatch.",Hyderabad,2025-12-04 14:38:34.160042+00:00,2025-12-04 15:38:34.160042+00:00,ORD112499
3P1695,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Lucknow,2025-11-28 08:13:34.160042+00:00,,ORD186333
2P1696,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Delhi,2025-12-25 16:39:34.160042+00:00,2025-12-25 17:39:34.160042+00:00,ORD858691
3P1697,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Jaipur,2026-01-16 11:59:34.160042+00:00,2026-01-16 12:29:34.160042+00:00,ORD201690
3P1698,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Chandigarh,2026-02-05 00:01:34.160042+00:00,,ORD312863
3P1699,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Kolkata,2026-01-28 15:53:34.160042+00:00,2026-01-31 15:53:34.160042+00:00,ORD659111
3P1700,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Bangalore,2026-02-16 16:11:34.160042+00:00,2026-02-16 17:11:34.160042+00:00,ORD396121
1P1701,P1,CLOSED,Critical supply chain failure,Entire lot of high-demand SKU XXXX-5678 has not reached the central warehouse. Expected arrival was 3 days ago. Impacts multiple cities.,Pune,2026-02-14 04:25:34.160042+00:00,2026-02-21 04:25:34.160042+00:00,ORD588316
3P1702,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-11-28 03:14:34.160042+00:00,2025-11-29 03:14:34.160042+00:00,ORD311779
3P1703,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2026-02-11 21:50:34.160042+00:00,,ORD161322
3P1704,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Mumbai,2025-12-05 15:11:34.160042+00:00,2025-12-05 17:11:34.160042+00:00,ORD450763
2P1705,P2,OPEN,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Chandigarh,2026-01-22 08:57:34.160042+00:00,,ORD306919
2P1706,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Indore,2026-01-10 12:06:34.160042+00:00,2026-01-10 20:06:34.160042+00:00,ORD213436
3P1707,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2026-01-07 09:21:34.160042+00:00,,ORD311962
3P1708,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Chennai,2026-02-07 22:42:34.160042+00:00,2026-02-09 22:42:34.160042+00:00,ORD872517
1P1709,P1,CLOSED,Bulk shipment stuck at customs,"Container with 12,000 units delayed at Nhava Sheva port due to documentation mismatch.",Bangalore,2026-01-24 14:32:34.160042+00:00,2026-01-24 15:32:34.160042+00:00,ORD500094
3P1710,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-01-22 00:03:34.160042+00:00,,ORD442037
3P1711,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Mumbai,2026-01-16 23:57:34.160042+00:00,,ORD317422
3P1712,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Chandigarh,2025-12-26 22:34:34.160042+00:00,,ORD244566
2P1713,P2,CLOSED,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Patna,2026-01-11 04:09:34.160042+00:00,2026-01-11 08:09:34.160042+00:00,ORD564688
3P1714,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Chennai,2025-12-25 23:54:34.160042+00:00,,ORD548257
3P1715,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Jaipur,2026-02-05 18:59:34.160042+00:00,,ORD507841
3P1716,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-12-07 19:01:34.160042+00:00,2025-12-07 23:01:34.160042+00:00,ORD592216
3P1717,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Ahmedabad,2025-12-30 02:36:34.160042+00:00,2025-12-30 04:36:34.160042+00:00,ORD320407
3P1718,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2025-12-14 04:16:34.160042+00:00,2025-12-14 05:16:34.160042+00:00,ORD187617
3P1719,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-12-20 04:45:34.160042+00:00,2025-12-21 04:45:34.160042+00:00,ORD105372
1P1720,P1,OPEN,Bulk shipment stuck at customs,"Container with 12,000 units delayed at Nhava Sheva port due to documentation mismatch.",Jaipur,2025-12-03 00:37:34.160042+00:00,,ORD421376
3P1721,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Mumbai,2026-01-09 05:49:34.160042+00:00,2026-01-09 06:49:34.160042+00:00,ORD866249
